"// 1",2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,300,0,0,0,0,0,109,109,109,110,113,0,0,114,0,0,0,0,0,0,0,29;11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,0,0,0,110,110,0,0,0,0,0,0,0,110,110,0,0,0,113,
0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,109,110,110,110,111,0,0,112,0,0,0,112,0,0,114,0,0,0,0,0,0,110,110,110,0,0,0,110,110,110,0,0,0,0,0,0,0,113,113,113,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,113,
0,0,0,0,0,0,0,0,109,110,110,111,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,112,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,154,0,0,304,0,0,304,0,50;19,0,31;8,0,112,0,0,114,0,31;8,0,0,0,0,0,0,40,0,0,0,0,300,0,0,29;12,0,0,0,0,0,50;10,50;11,50;12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,
0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,113,0,0,113,113,113,113,113,113,113,113,113,113,113,113,0,0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,
0,109,110,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,114,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29;15,0,114,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,114,0,0,0,0,0,0,0,0,0,0,112,36,0,0,0,0,0,0,0,0,0,0,0,0,31;7,0,114,0,112,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,114,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,109,110,110,111,0,0,0,0,0,0,0,0,0,38,113,29;19,114,0,0,0,0,0,0,0,0,0,0,116,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,110,110,110,110,113,110,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,110,110,110,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,113,113,113,113,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,113,113,113,113,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,113,113,113,113,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
